block_dataport_blocked,block_dataport_eligible,block_dataport_episodes,block_dataport_ratio,block_dataport_requests,block_missq_blocked,block_missq_eligible,block_missq_episodes,block_missq_ratio,block_missq_requests,block_mshr_merge_blocked,block_mshr_merge_eligible,block_mshr_merge_episodes,block_mshr_merge_ratio,block_mshr_merge_requests,block_mshr_new_blocked,block_mshr_new_eligible,block_mshr_new_episodes,block_mshr_new_ratio,block_mshr_new_requests,block_mshr_rw_pending_blocked,block_mshr_rw_pending_eligible,block_mshr_rw_pending_episodes,block_mshr_rw_pending_ratio,block_mshr_rw_pending_requests,block_respq_blocked,block_respq_eligible,block_respq_episodes,block_respq_ratio,block_respq_requests,block_set_blocked,block_set_eligible,block_set_episodes,block_set_ratio,block_set_requests,cycles,cycles_any_set_all_reserved,data_accept_dirty,data_accept_hit,data_accept_other,data_busy_ratio,dirty_avg,dirty_cap,dirty_full_ratio,dirty_max,dirty_p50,dirty_p95,dirty_util_avg,dram_issue_credit,dram_issue_eligible,dram_issue_returnq,dram_issue_scheduler,dram_read_credit,dram_read_returnq,dram_read_scheduler,dram_return_blocked,dram_return_eligible,dram_return_episodes,dram_return_ratio,dram_return_requests,dram_wb_credit,dram_wb_scheduler,draml2q_avg,draml2q_cap,draml2q_full_ratio,draml2q_max,draml2q_p50,draml2q_p95,draml2q_util_avg,fill_blocked,fill_busy_ratio,fill_eligible,fill_episodes,fill_ratio,fill_requests,icntl2q_avg,icntl2q_cap,icntl2q_full_ratio,icntl2q_max,icntl2q_p50,icntl2q_p95,icntl2q_util_avg,l2dram_bytes,l2dram_requests,l2dram_wb_bytes,l2dram_wb_requests,l2dramq_avg,l2dramq_cap,l2dramq_full_ratio,l2dramq_max,l2dramq_p50,l2dramq_p95,l2dramq_util_avg,l2icntq_avg,l2icntq_cap,l2icntq_full_ratio,l2icntq_max,l2icntq_p50,l2icntq_p95,l2icntq_util_avg,lower_drain_blocked,lower_drain_eligible,lower_drain_episodes,lower_drain_ratio,lower_drain_requests,max_reserved_ways_any_set,merge_depth_avg,merge_depth_cap,merge_depth_full_ratio,merge_depth_max,merge_depth_p50,merge_depth_p95,merge_depth_util_avg,merge_limit_entries_avg,merge_limit_entries_cap,merge_limit_entries_full_ratio,merge_limit_entries_max,merge_limit_entries_p50,merge_limit_entries_p95,merge_limit_entries_util_avg,missq_avg,missq_cap,missq_demand_avg,missq_demand_cap,missq_demand_full_ratio,missq_demand_max,missq_demand_p50,missq_demand_p95,missq_demand_util_avg,missq_full_ratio,missq_max,missq_other_avg,missq_other_cap,missq_other_full_ratio,missq_other_max,missq_other_p50,missq_other_p95,missq_other_util_avg,missq_p50,missq_p95,missq_util_avg,missq_wb_avg,missq_wb_cap,missq_wb_full_ratio,missq_wb_max,missq_wb_p50,missq_wb_p95,missq_wb_util_avg,mshr_avg,mshr_cap,mshr_full_ratio,mshr_lifetime_drain_avg,mshr_lifetime_drain_cap,mshr_lifetime_drain_full_ratio,mshr_lifetime_drain_max,mshr_lifetime_drain_p50,mshr_lifetime_drain_p95,mshr_lifetime_drain_util_avg,mshr_lifetime_pending_avg,mshr_lifetime_pending_cap,mshr_lifetime_pending_full_ratio,mshr_lifetime_pending_max,mshr_lifetime_pending_p50,mshr_lifetime_pending_p95,mshr_lifetime_pending_util_avg,mshr_lifetime_total_avg,mshr_lifetime_total_cap,mshr_lifetime_total_full_ratio,mshr_lifetime_total_max,mshr_lifetime_total_p50,mshr_lifetime_total_p95,mshr_lifetime_total_util_avg,mshr_max,mshr_p50,mshr_p95,mshr_ready_avg,mshr_ready_cap,mshr_ready_full_ratio,mshr_ready_max,mshr_ready_p50,mshr_ready_p95,mshr_ready_util_avg,mshr_response_blocked,mshr_response_eligible,mshr_response_episodes,mshr_response_ratio,mshr_response_requests,mshr_target_avg,mshr_target_cap,mshr_target_full_ratio,mshr_target_max,mshr_target_p50,mshr_target_p95,mshr_target_util_avg,mshr_util_avg,reserved_avg,reserved_cap,reserved_full_ratio,reserved_max,reserved_p50,reserved_p95,reserved_util_avg,rop_avg,rop_cap,rop_full_ratio,rop_input_blocked,rop_input_eligible,rop_input_episodes,rop_input_ratio,rop_input_requests,rop_max,rop_p50,rop_p95,rop_util_avg,schema_version,set_reserved_avg,set_reserved_cap,set_reserved_fraction_0,set_reserved_fraction_1plus,set_reserved_fraction_all,set_reserved_fraction_half_or_more,set_reserved_full_ratio,set_reserved_max,set_reserved_p50,set_reserved_p95,set_reserved_util_avg,sets_all_ways_reserved_avg,sets_all_ways_reserved_max,slice,valid_avg,valid_cap,valid_full_ratio,valid_max,valid_p50,valid_p95,valid_util_avg,wb_bytes,wb_requests
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.772967,768,0.0,20,0,5,0.001006,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,1.701869,64,0.0,50,0,18,0.026592,0.029877,64,0.0,3,0,0,0.000467,0,168,0,0.0,0,2,0.096821,4,0.0,1,0,1,0.024205,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,5.515258,192,0.0,1.0,0,0.0,1,1,1,0.0,204.47619,0,0.0,327,199,290,0.0,205.47619,0,0.0,328,200,291,0.0,97,0,61,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,5.515258,768,0.0,97,0,61,0.007181,0.028725,1.619588,768,0.0,32,0,17,0.002109,6.379294,0,0.0,0,248,0,0.0,0,99,0,52,0.0,L2CHARV1,0.050612,24,0.953522,0.0464781,0,0,0.0,2,0,0,0.002109,0,0,10,48.425947,768,0.0,104,42,89,0.063055,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.887043,768,0.0,20,0,7,0.001155,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,1.783192,64,0.0,53,0,19,0.027862,0.028759,64,0.0,2,0,0,0.000449,0,168,0,0.0,0,2,0.094264,4,0.0,1,0,1,0.023566,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,5.606806,192,0.0,1.0,0,0.0,1,1,1,0.0,207.886905,0,0.0,325,200,287,0.0,208.886905,0,0.0,326,201,288,0.0,108,0,62,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,5.606806,768,0.0,108,0,62,0.007301,0.029202,1.614954,768,0.0,32,0,18,0.002103,6.379294,0,0.0,0,248,0,0.0,0,98,0,52,0.0,L2CHARV1,0.050467,24,0.953292,0.0467077,0,0,0.0,2,0,0,0.002103,0,0,11,48.546094,768,0.0,104,42,91,0.063211,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.957182,768,0.0,20,0,8,0.001246,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.233903,64,0.0,61,0,26,0.034905,0.029717,64,0.0,3,0,0,0.000464,0,168,0,0.0,0,2,0.094584,4,0.0,1,0,1,0.023646,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,6.102413,192,0.0,1.0,0,0.0,1,1,1,0.0,226.35119,0,0.0,321,217,303,0.0,227.35119,0,0.0,322,218,304,0.0,110,0,67,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,6.102413,768,0.0,110,0,67,0.007946,0.031783,1.761943,768,0.0,33,0,20,0.002294,6.379294,0,0.0,0,248,0,0.0,0,90,0,49,0.0,L2CHARV1,0.055061,24,0.94824,0.0517605,0,0,0.0,2,0,1,0.002294,0,0,12,48.745327,768,0.0,104,42,92,0.06347,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.883368,768,0.0,20,0,7,0.00115,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.268573,64,0.0,60,0,27,0.035446,0.032114,64,0.0,3,0,0,0.000502,0,168,0,0.0,0,2,0.096181,4,0.0,1,0,1,0.024045,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,6.100336,192,0.0,1.0,0,0.0,1,1,1,0.0,226.27381,0,0.0,314,226,299,0.0,227.27381,0,0.0,315,227,300,0.0,116,0,70,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,6.100336,768,0.0,116,0,70,0.007943,0.031773,1.77057,768,0.0,33,0,19,0.002305,6.379294,0,0.0,0,248,0,0.0,0,91,0,49,0.0,L2CHARV1,0.05533,24,0.947975,0.0520251,0,0,0.0,2,0,1,0.002305,0,0,13,48.674069,768,0.0,104,42,91,0.063378,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.933376,768,0.0,20,0,8,0.001215,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.184534,64,0.0,54,0,25,0.034133,0.039463,64,0.0,5,0,0,0.000617,0,168,0,0.0,0,2,0.095862,4,0.0,1,0,1,0.023965,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,6.021409,192,0.0,1.0,0,0.0,1,1,1,0.0,223.333333,0,0.0,297,224,289,0.0,224.333333,0,0.0,298,225,290,0.0,110,0,72,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,6.021409,768,0.0,110,0,72,0.00784,0.031362,1.743409,768,0.0,32,0,20,0.00227,6.379294,0,0.0,0,248,0,0.0,0,92,0,49,0.0,L2CHARV1,0.054482,24,0.948679,0.0513211,0,0,0.0,2,0,1,0.00227,0,0,14,48.716089,768,0.0,104,42,92,0.063432,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.989136,768,0.0,20,0,9,0.001288,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.203866,64,0.0,55,0,27,0.034435,0.033232,64,0.0,3,0,0,0.000519,0,168,0,0.0,0,2,0.093945,4,0.0,1,0,1,0.023486,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,5.989455,192,0.0,1.0,0,0.0,1,1,1,0.0,222.142857,0,0.0,297,216,287,0.0,223.142857,0,0.0,298,217,288,0.0,107,0,66,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,5.989455,768,0.0,107,0,66,0.007799,0.031195,1.740054,768,0.0,32,0,20,0.002266,6.379294,0,0.0,0,248,0,0.0,0,91,0,50,0.0,L2CHARV1,0.054377,24,0.948814,0.0511863,0,0,0.0,2,0,1,0.002266,0,0,15,48.766896,768,0.0,104,42,93,0.063499,0,0
0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,96,0,0.0,0,0,256,0,0.0,0,6259,0,0,0,0,0.0,0.977472,768,0.0,24,0,9,0.001273,0,160,0,0,0,0,0,0,160,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,160,0,0.0,0,0.040901,64,0.0,1,0,0,0.000639,5120,160,0,0,2.434894,64,0.011184,64,0,16,0.038045,0.029238,64,0.0,3,0,0,0.000457,41,201,0,0.20398,0,2,0.092826,4,0.0,1,0,1,0.023207,0.0,192,0.0,0,0,0,0.0,0.033711,32,0.033711,32,0.0,7,0,0,0.001053,0.0,7,0.0,32,0.0,0,0,0,0.0,0,0,0.001053,0.0,32,0.0,0,0,0,0.0,6.072216,192,0.0,1.0,0,0.0,1,1,1,0.0,236.5375,0,0.0,380,238,353,0.0,237.5375,0,0.0,381,239,354,0.0,124,0,59,0.025563,192,0.0,1,0,0,0.000133,0,160,0,0.0,0,6.072216,768,0.0,124,0,59,0.007907,0.031626,2.172392,768,0.0,36,0,27,0.002829,6.585077,0,0.0,0,256,0,0.0,0,123,0,36,0.0,L2CHARV1,0.067887,24,0.936861,0.0631391,0,0,0.0,2,0,1,0.002829,0,0,16,46.752037,768,0.0,104,40,89,0.060875,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.892954,768,0.0,20,0,8,0.001163,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.705704,64,0.01422,64,0,21,0.042277,0.031315,64,0.0,3,0,0,0.000489,54,222,0,0.243243,0,2,0.092667,4,0.0,1,0,1,0.023167,0.0,192,0.0,0,0,0,0.0,0.047931,32,0.047931,32,0.0,6,0,0,0.001498,0.0,6,0.0,32,0.0,0,0,0,0.0,0,0,0.001498,0.0,32,0.0,0,0,0,0.0,6.577888,192,0.0,1.0,0,0.0,1,1,1,0.0,244.065476,0,0.0,377,252,337,0.0,245.065476,0,0.0,378,253,338,0.0,123,0,70,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,6.577888,768,0.0,123,0,70,0.008565,0.03426,2.313469,768,0.0,36,0,30,0.003012,6.379294,0,0.0,0,248,0,0.0,0,122,0,34,0.0,L2CHARV1,0.072296,24,0.935228,0.0647717,0,0,0.0,2,0,1,0.003012,0,0,17,48.915961,768,0.0,104,42,92,0.063693,0,0
0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,96,0,0.0,0,0,256,0,0.0,0,6259,0,0,0,0,0.0,0.928423,768,0.0,24,0,6,0.001209,0,160,0,0,0,0,0,0,160,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,160,0,0.0,0,0.040901,64,0.0,1,0,0,0.000639,5120,160,0,0,2.553603,64,0.013261,64,0,19,0.0399,0.02748,64,0.0,3,0,0,0.000429,50,210,0,0.238095,0,2,0.095223,4,0.0,1,0,1,0.023806,0.0,192,0.0,0,0,0,0.0,0.101773,32,0.101773,32,0.0,16,0,0,0.00318,0.0,16,0.0,32,0.0,0,0,0,0.0,0,0,0.00318,0.0,32,0.0,0,0,0,0.0,6.330884,192,0.0,1.0,0,0.0,1,1,1,0.0,246.65625,0,0.0,396,249,384,0.0,247.65625,0,0.0,397,250,385,0.0,133,0,64,0.025563,192,0.0,1,0,0,0.000133,0,160,0,0.0,0,6.330884,768,0.0,133,0,64,0.008243,0.032973,2.229589,768,0.0,36,0,28,0.002903,6.585077,0,0.0,0,256,0,0.0,0,131,0,48,0.0,L2CHARV1,0.069675,24,0.935972,0.0640278,0,0,0.0,2,0,1,0.002903,0,0,18,46.702508,768,0.0,104,40,86,0.060811,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.783831,768,0.0,20,0,4,0.001021,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.790382,64,0.018853,64,0,23,0.0436,0.02764,64,0.0,2,0,0,0.000432,68,236,0,0.288136,0,2,0.093465,4,0.0,1,0,1,0.023366,0.0,192,0.0,0,0,0,0.0,0.143314,32,0.143314,32,0.0,16,0,0,0.004479,0.0,16,0.0,32,0.0,0,0,0,0.0,0,0,0.004479,0.0,32,0.0,0,0,0,0.0,6.803004,192,0.0,1.0,0,0.0,1,1,1,0.0,252.452381,0,0.0,408,253,390,0.0,253.452381,0,0.0,409,254,391,0.0,132,0,69,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,6.803004,768,0.0,132,0,69,0.008858,0.035432,2.346701,768,0.0,37,0,28,0.003056,6.379294,0,0.0,0,248,0,0.0,0,130,0,40,0.0,L2CHARV1,0.073334,24,0.933466,0.0665342,0,0,0.0,2,0,1,0.003056,0,0,19,48.803004,768,0.0,104,42,88,0.063546,0,0
0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,96,0,0.0,0,0,256,0,0.0,0,6259,0,0,0,0,0.0,1.112158,768,0.0,24,0,11,0.001448,0,160,0,0,0,0,0,0,160,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,160,0,0.0,0,0.040901,64,0.0,1,0,0,0.000639,5120,160,0,0,2.161527,64,0.002397,64,0,10,0.033774,0.03467,64,0.0,5,0,0,0.000542,7,167,0,0.041916,0,2,0.092347,4,0.0,1,0,1,0.023087,0.0,192,0.0,0,0,0,0.0,0.003195,32,0.003195,32,0.0,3,0,0,0.0001,0.0,3,0.0,32,0.0,0,0,0,0.0,0,0,0.0001,0.0,32,0.0,0,0,0,0.0,5.737818,192,0.0,1.0,0,0.0,1,1,1,0.0,223.45625,0,0.0,361,221,310,0.0,224.45625,0,0.0,362,222,311,0.0,119,0,56,0.025563,192,0.0,1,0,0,0.000133,0,160,0,0.0,0,5.737818,768,0.0,119,0,56,0.007471,0.029884,2.112798,768,0.0,35,0,24,0.002751,6.585077,0,0.0,0,256,0,0.0,0,119,0,36,0.0,L2CHARV1,0.066025,24,0.941015,0.0589851,0,0,0.0,2,0,1,0.002751,0,0,20,46.818501,768,0.0,104,40,91,0.060962,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.964052,768,0.0,20,0,8,0.001255,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.445119,64,0.006231,64,0,15,0.038205,0.032433,64,0.0,3,0,0,0.000507,22,190,0,0.115789,0,2,0.092667,4,0.0,1,0,1,0.023167,0.0,192,0.0,0,0,0,0.0,0.011663,32,0.011663,32,0.0,3,0,0,0.000364,0.0,3,0.0,32,0.0,0,0,0,0.0,0,0,0.000364,0.0,32,0.0,0,0,0,0.0,6.282633,192,0.0,1.0,0,0.0,1,1,1,0.0,233.065476,0,0.0,370,241,335,0.0,234.065476,0,0.0,371,242,336,0.0,120,0,63,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,6.282633,768,0.0,120,0,63,0.008181,0.032722,2.2502,768,0.0,36,0,27,0.00293,6.379294,0,0.0,0,248,0,0.0,0,121,0,37,0.0,L2CHARV1,0.070319,24,0.939627,0.0603731,0,0,0.0,2,0,1,0.00293,0,0,21,48.912446,768,0.0,104,42,92,0.063688,0,0
0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,96,0,0.0,0,0,256,0,0.0,0,6259,0,0,0,0,0.0,1.147308,768,0.0,24,0,11,0.001494,0,160,0,0,0,0,0,0,160,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,160,0,0.0,0,0.040901,64,0.0,1,0,0,0.000639,5120,160,0,0,2.105288,64,0.00671,64,0,9,0.032895,0.032274,64,0.0,3,0,0,0.000504,22,182,0,0.120879,0,2,0.092347,4,0.0,1,0,1,0.023087,0.0,192,0.0,0,0,0,0.0,0.022847,32,0.022847,32,0.0,7,0,0,0.000714,0.0,7,0.0,32,0.0,0,0,0,0.0,0,0,0.000714,0.0,32,0.0,0,0,0,0.0,5.746445,192,0.0,1.0,0,0.0,1,1,1,0.0,223.79375,0,0.0,372,218,337,0.0,224.79375,0,0.0,373,219,338,0.0,124,0,58,0.025563,192,0.0,1,0,0,0.000133,0,160,0,0.0,0,5.746445,768,0.0,124,0,58,0.007482,0.029929,2.134846,768,0.0,35,0,24,0.00278,6.585077,0,0.0,0,256,0,0.0,0,126,0,40,0.0,L2CHARV1,0.066714,24,0.940326,0.0596741,0,0,0.0,2,0,1,0.00278,0,0,22,46.864675,768,0.0,104,40,91,0.061022,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.938489,768,0.0,20,0,9,0.001222,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,2.311232,64,0.007829,64,0,14,0.036113,0.035469,64,0.0,4,0,0,0.000554,28,196,0,0.142857,0,2,0.092667,4,0.0,1,0,1,0.023167,0.0,192,0.0,0,0,0,0.0,0.023167,32,0.023167,32,0.0,6,0,0,0.000724,0.0,6,0.0,32,0.0,0,0,0,0.0,0,0,0.000724,0.0,32,0.0,0,0,0,0.0,6.118869,192,0.0,1.0,0,0.0,1,1,1,0.0,226.964286,0,0.0,372,222,332,0.0,227.964286,0,0.0,373,223,333,0.0,122,0,62,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,6.118869,768,0.0,122,0,62,0.007967,0.031869,2.206583,768,0.0,36,0,25,0.002873,6.379294,0,0.0,0,248,0,0.0,0,124,0,36,0.0,L2CHARV1,0.068956,24,0.940061,0.0599387,0,0,0.0,2,0,1,0.002873,0,0,23,48.868669,768,0.0,104,42,93,0.063631,0,0
0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,96,0,0.0,0,0,256,0,0.0,0,6259,0,0,0,0,0.0,1.046493,768,0.0,24,0,9,0.001363,0,160,0,0,0,0,0,0,160,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,160,0,0.0,0,0.040901,64,0.0,1,0,0,0.000639,5120,160,0,0,1.446397,64,0.0,42,0,15,0.0226,0.029557,64,0.0,3,0,0,0.000462,0,160,0,0.0,0,2,0.092667,4,0.0,1,0,1,0.023167,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,4.904617,192,0.0,1.0,0,0.0,1,1,1,0.0,190.8625,0,0.0,288,190,234,0.0,191.8625,0,0.0,289,191,235,0.0,90,0,60,0.025563,192,0.0,1,0,0,0.000133,0,160,0,0.0,0,4.904617,768,0.0,90,0,60,0.006386,0.025545,1.410768,768,0.0,28,0,17,0.001837,6.585077,0,0.0,0,256,0,0.0,0,88,0,50,0.0,L2CHARV1,0.044087,24,0.958015,0.0419845,0,0,0.0,2,0,0,0.001837,0,0,24,46.442083,768,0.0,104,40,89,0.060471,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,6259,0,0,0,0,0.0,0.867071,768,0.0,20,0,7,0.001129,0,168,0,0,0,0,0,0,168,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,168,0,0.0,0,0.039623,64,0.0,1,0,0,0.000619,5376,168,0,0,1.889439,64,0.0,53,0,21,0.029522,0.029557,64,0.0,3,0,0,0.000462,0,168,0,0.0,0,2,0.091548,4,0.0,1,0,1,0.022887,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,5.693881,192,0.0,1.0,0,0.0,1,1,1,0.0,211.130952,0,0.0,297,205,282,0.0,212.130952,0,0.0,298,206,283,0.0,108,0,63,0.026841,192,0.0,1,0,0,0.00014,0,168,0,0.0,0,5.693881,768,0.0,108,0,63,0.007414,0.029656,1.616552,768,0.0,32,0,18,0.002105,6.379294,0,0.0,0,248,0,0.0,0,96,0,55,0.0,L2CHARV1,0.050517,24,0.951854,0.0481457,0,0,0.0,2,0,0,0.002105,0,0,25,48.544496,768,0.0,104,42,91,0.063209,0,0
0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,160,0,0.0,0,0,0,0,0.0,0,0,96,0,0.0,0,0,256,0,0.0,0,6259,0,0,0,0,0.0,0.948075,768,0.0,24,0,6,0.001234,0,160,0,0,0,0,0,0,160,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,160,0,0.0,0,0.040901,64,0.0,1,0,0,0.000639,5120,160,0,0,1.390318,64,0.0,43,0,14,0.021724,0.026202,64,0.0,1,0,0,0.000409,0,160,0,0.0,0,2,0.094104,4,0.0,1,0,1,0.023526,0.0,192,0.0,0,0,0,0.0,0.0,32,0.0,32,0.0,0,0,0,0.0,0.0,0,0.0,32,0.0,0,0,0,0.0,0,0,0.0,0.0,32,0.0,0,0,0,0.0,5.035149,192,0.0,1.0,0,0.0,1,1,1,0.0,195.96875,0,0.0,317,188,277,0.0,196.96875,0,0.0,318,189,278,0.0,91,0,56,0.025563,192,0.0,1,0,0,0.000133,0,160,0,0.0,0,5.035149,768,0.0,91,0,56,0.006556,0.026225,1.489535,768,0.0,30,0,17,0.001939,6.585077,0,0.0,0,256,0,0.0,0,90,0,54,0.0,L2CHARV1,0.046548,24,0.955599,0.0444011,0,0,0.0,2,0,0,0.001939,0,0,26,46.34015,768,0.0,104,40,86,0.060339,0,0
