block_dataport_blocked,block_dataport_eligible,block_dataport_episodes,block_dataport_ratio,block_dataport_requests,block_missq_blocked,block_missq_eligible,block_missq_episodes,block_missq_ratio,block_missq_requests,block_mshr_merge_blocked,block_mshr_merge_eligible,block_mshr_merge_episodes,block_mshr_merge_ratio,block_mshr_merge_requests,block_mshr_new_blocked,block_mshr_new_eligible,block_mshr_new_episodes,block_mshr_new_ratio,block_mshr_new_requests,block_mshr_rw_pending_blocked,block_mshr_rw_pending_eligible,block_mshr_rw_pending_episodes,block_mshr_rw_pending_ratio,block_mshr_rw_pending_requests,block_respq_blocked,block_respq_eligible,block_respq_episodes,block_respq_ratio,block_respq_requests,block_set_blocked,block_set_eligible,block_set_episodes,block_set_ratio,block_set_requests,cycles,cycles_any_set_all_reserved,data_accept_dirty,data_accept_hit,data_accept_other,data_busy_ratio,dirty_avg,dirty_cap,dirty_full_ratio,dirty_max,dirty_p50,dirty_p95,dirty_util_avg,dram_issue_credit,dram_issue_eligible,dram_issue_returnq,dram_issue_scheduler,dram_read_credit,dram_read_returnq,dram_read_scheduler,dram_return_blocked,dram_return_eligible,dram_return_episodes,dram_return_ratio,dram_return_requests,dram_wb_credit,dram_wb_scheduler,draml2q_avg,draml2q_cap,draml2q_full_ratio,draml2q_max,draml2q_p50,draml2q_p95,draml2q_util_avg,fill_blocked,fill_busy_ratio,fill_eligible,fill_episodes,fill_ratio,fill_requests,icntl2q_avg,icntl2q_cap,icntl2q_full_ratio,icntl2q_max,icntl2q_p50,icntl2q_p95,icntl2q_util_avg,l2dram_bytes,l2dram_requests,l2dram_wb_bytes,l2dram_wb_requests,l2dramq_avg,l2dramq_cap,l2dramq_full_ratio,l2dramq_max,l2dramq_p50,l2dramq_p95,l2dramq_util_avg,l2icntq_avg,l2icntq_cap,l2icntq_full_ratio,l2icntq_max,l2icntq_p50,l2icntq_p95,l2icntq_util_avg,lower_drain_blocked,lower_drain_eligible,lower_drain_episodes,lower_drain_ratio,lower_drain_requests,max_reserved_ways_any_set,merge_depth_avg,merge_depth_cap,merge_depth_full_ratio,merge_depth_max,merge_depth_p50,merge_depth_p95,merge_depth_util_avg,merge_limit_entries_avg,merge_limit_entries_cap,merge_limit_entries_full_ratio,merge_limit_entries_max,merge_limit_entries_p50,merge_limit_entries_p95,merge_limit_entries_util_avg,missq_avg,missq_cap,missq_demand_avg,missq_demand_cap,missq_demand_full_ratio,missq_demand_max,missq_demand_p50,missq_demand_p95,missq_demand_util_avg,missq_full_ratio,missq_max,missq_other_avg,missq_other_cap,missq_other_full_ratio,missq_other_max,missq_other_p50,missq_other_p95,missq_other_util_avg,missq_p50,missq_p95,missq_util_avg,missq_wb_avg,missq_wb_cap,missq_wb_full_ratio,missq_wb_max,missq_wb_p50,missq_wb_p95,missq_wb_util_avg,mshr_avg,mshr_cap,mshr_full_ratio,mshr_lifetime_drain_avg,mshr_lifetime_drain_cap,mshr_lifetime_drain_full_ratio,mshr_lifetime_drain_max,mshr_lifetime_drain_p50,mshr_lifetime_drain_p95,mshr_lifetime_drain_util_avg,mshr_lifetime_pending_avg,mshr_lifetime_pending_cap,mshr_lifetime_pending_full_ratio,mshr_lifetime_pending_max,mshr_lifetime_pending_p50,mshr_lifetime_pending_p95,mshr_lifetime_pending_util_avg,mshr_lifetime_total_avg,mshr_lifetime_total_cap,mshr_lifetime_total_full_ratio,mshr_lifetime_total_max,mshr_lifetime_total_p50,mshr_lifetime_total_p95,mshr_lifetime_total_util_avg,mshr_max,mshr_p50,mshr_p95,mshr_ready_avg,mshr_ready_cap,mshr_ready_full_ratio,mshr_ready_max,mshr_ready_p50,mshr_ready_p95,mshr_ready_util_avg,mshr_response_blocked,mshr_response_eligible,mshr_response_episodes,mshr_response_ratio,mshr_response_requests,mshr_target_avg,mshr_target_cap,mshr_target_full_ratio,mshr_target_max,mshr_target_p50,mshr_target_p95,mshr_target_util_avg,mshr_util_avg,reserved_avg,reserved_cap,reserved_full_ratio,reserved_max,reserved_p50,reserved_p95,reserved_util_avg,rop_avg,rop_cap,rop_full_ratio,rop_input_blocked,rop_input_eligible,rop_input_episodes,rop_input_ratio,rop_input_requests,rop_max,rop_p50,rop_p95,rop_util_avg,schema_version,set_reserved_avg,set_reserved_cap,set_reserved_fraction_0,set_reserved_fraction_1plus,set_reserved_fraction_all,set_reserved_fraction_half_or_more,set_reserved_full_ratio,set_reserved_max,set_reserved_p50,set_reserved_p95,set_reserved_util_avg,sets_all_ways_reserved_avg,sets_all_ways_reserved_max,slice,valid_avg,valid_cap,valid_full_ratio,valid_max,valid_p50,valid_p95,valid_util_avg,wb_bytes,wb_requests
0,31935,0,0.0,0,2565,4613,1548,0.556037,1548,0,0,0,0.0,0,0,4613,0,0.0,0,0,0,0,0.0,0,191,31935,136,0.005981,136,0,4613,0,0.0,0,171722,0,0,31744,0,0.0,405.27244,768,0.0,512,512,512,0.527698,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.67611,64,0.015246,64,0,1,0.026189,65536,2048,0,0,1.856052,64,0.026776,64,0,0,0.029001,0.343252,64,0.001112,64,0,0,0.005363,2867,4915,0,0.583316,0,5,0.034201,4,0.0,1,0,0,0.00855,0.0,192,0.0,0,0,0,0.0,0.810257,32,0.810257,32,0.0151,32,0,0,0.025321,0.0151,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025321,0.0,32,0.0,0,0,0,0.0,4.527405,192,0.0,1.0,0,0.0,1,1,1,0.0,378.616699,0,0.0,953,389,483,0.0,379.616699,0,0.0,954,390,484,0.0,162,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.527405,768,0.0,162,0,0,0.005895,0.02358,1.674724,768,0.0,66,0,0,0.002181,32.274723,0,0.0,1485,35277,0,0.042095,0,161,0,118,0.0,L2CHARV1,0.052335,24,0.971993,0.0280066,0,0,0.0,5,0,0,0.002181,0,0,35,667.405609,768,0.638241,768,768,768,0.869018,0,0
0,31863,0,0.0,0,2621,4669,1581,0.561362,1581,0,0,0,0.0,0,0,4669,0,0.0,0,0,0,0,0.0,0,119,31863,93,0.003735,93,0,4669,0,0.0,0,171722,0,0,31744,0,0.0,405.319907,768,0.0,512,512,512,0.52776,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.583018,64,0.0151,64,0,1,0.024735,65536,2048,0,0,1.873109,64,0.027166,64,0,0,0.029267,0.441201,64,0.000693,64,0,0,0.006894,2909,4957,0,0.586847,0,5,0.03395,4,0.0,1,0,0,0.008488,0.0,192,0.0,0,0,0,0.0,0.823721,32,0.823721,32,0.015409,32,0,0,0.025741,0.015409,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025741,0.0,32,0.0,0,0,0,0.0,4.564249,192,0.0,1.0,0,0.0,1,1,1,0.0,381.706055,0,0.0,1026,391,473,0.0,382.706055,0,0.0,1027,392,474,0.0,162,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.564249,768,0.0,162,0,0,0.005943,0.023772,1.662093,768,0.0,65,0,0,0.002164,32.263764,0,0.0,1427,35219,0,0.040518,0,161,0,119,0.0,L2CHARV1,0.05194,24,0.971564,0.0284364,0,0,0.0,5,0,0,0.002164,0,0,36,668.115856,768,0.638165,768,768,768,0.869943,0,0
0,31852,0,0.0,0,2624,4672,1581,0.561644,1581,0,0,0,0.0,0,0,4672,0,0.0,0,0,0,0,0.0,0,108,31852,79,0.003391,79,0,4672,0,0.0,0,171722,0,0,31744,0,0.0,405.307765,768,0.0,512,512,512,0.527744,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.608571,64,0.014838,64,0,1,0.025134,65536,2048,0,0,1.869283,64,0.027125,64,0,0,0.029208,0.418717,64,0.000629,64,0,0,0.006542,2904,4952,0,0.58643,0,5,0.033892,4,0.0,1,0,0,0.008473,0.0,192,0.0,0,0,0,0.0,0.822946,32,0.822946,32,0.015438,32,0,0,0.025717,0.015438,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025717,0.0,32,0.0,0,0,0,0.0,4.554984,192,0.0,1.0,0,0.0,1,1,1,0.0,380.929199,0,0.0,900,390,476,0.0,381.929199,0,0.0,901,391,477,0.0,162,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.554984,768,0.0,162,0,0,0.005931,0.023724,1.673886,768,0.0,65,0,0,0.00218,32.251232,0,0.0,1430,35222,0,0.0406,0,161,0,118,0.0,L2CHARV1,0.052309,24,0.971758,0.0282424,0,0,0.0,5,0,0,0.00218,0,0,37,667.395395,768,0.638188,768,768,768,0.869004,0,0
0,31873,0,0.0,0,2559,4607,1542,0.555459,1542,0,0,0,0.0,0,0,4607,0,0.0,0,0,0,0,0.0,0,129,31873,87,0.004047,87,0,4607,0,0.0,0,171722,0,0,31744,0,0.0,405.330924,768,0.0,512,512,512,0.527775,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.625115,64,0.014232,64,0,1,0.025392,65536,2048,0,0,1.853915,64,0.02677,64,0,0,0.028967,0.426002,64,0.000751,64,0,0,0.006656,2868,4916,0,0.583401,0,5,0.03388,4,0.0,1,0,0,0.00847,0.0,192,0.0,0,0,0,0.0,0.811183,32,0.811183,32,0.015048,32,0,0,0.025349,0.015048,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025349,0.0,32,0.0,0,0,0,0.0,4.524371,192,0.0,1.0,0,0.0,1,1,1,0.0,378.362305,0,0.0,599,388,493,0.0,379.362305,0,0.0,600,389,494,0.0,163,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.524371,768,0.0,163,0,0,0.005891,0.023564,1.645741,768,0.0,66,0,0,0.002143,32.257841,0,0.0,1446,35238,0,0.041035,0,161,0,120,0.0,L2CHARV1,0.051429,24,0.971716,0.0282841,0,0,0.0,5,0,0,0.002143,0,0,38,668.126926,768,0.638107,768,768,768,0.869957,0,0
0,31935,0,0.0,0,2601,4649,1567,0.559475,1567,0,0,0,0.0,0,0,4649,0,0.0,0,0,0,0,0.0,0,191,31935,123,0.005981,123,0,4649,0,0.0,0,171722,0,0,31744,0,0.0,405.314322,768,0.0,512,512,512,0.527753,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.683221,64,0.015601,64,0,1,0.0263,65536,2048,0,0,1.862784,64,0.026799,64,0,0,0.029106,0.348028,64,0.001112,64,0,0,0.005438,2867,4915,0,0.583316,0,5,0.03381,4,0.0,1,0,0,0.008453,0.0,192,0.0,0,0,0,0.0,0.811282,32,0.811282,32,0.015286,32,0,0,0.025353,0.015286,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025353,0.0,32,0.0,0,0,0,0.0,4.548613,192,0.0,1.0,0,0.0,1,1,1,0.0,380.39502,0,0.0,983,389,492,0.0,381.39502,0,0.0,984,390,493,0.0,163,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.548613,768,0.0,163,0,0,0.005923,0.023691,1.6736,768,0.0,66,0,0,0.002179,32.30239,0,0.0,1523,35315,0,0.043126,0,161,0,119,0.0,L2CHARV1,0.0523,24,0.972005,0.0279955,0,0,0.0,5,0,0,0.002179,0,0,39,667.413319,768,0.638218,768,768,768,0.869028,0,0
0,31933,0,0.0,0,2584,4632,1554,0.557858,1554,0,0,0,0.0,0,0,4632,0,0.0,0,0,0,0,0.0,0,189,31933,138,0.005919,138,0,4632,0,0.0,0,171722,0,0,31744,0,0.0,405.321549,768,0.0,512,512,512,0.527762,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.638328,64,0.015205,64,0,1,0.025599,65536,2048,0,0,1.874949,64,0.02716,64,0,0,0.029296,0.371368,64,0.001101,64,0,0,0.005803,2907,4955,0,0.58668,0,5,0.033898,4,0.0,1,0,0,0.008474,0.0,192,0.0,0,0,0,0.0,0.81795,32,0.81795,32,0.015176,32,0,0,0.025561,0.015176,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025561,0.0,32,0.0,0,0,0,0.0,4.580118,192,0.0,1.0,0,0.0,1,1,1,0.0,383.036621,0,0.0,1051,390,495,0.0,384.036621,0,0.0,1052,391,496,0.0,164,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.580118,768,0.0,164,0,0,0.005964,0.023855,1.680326,768,0.0,66,0,0,0.002188,32.274548,0,0.0,1467,35259,0,0.041606,0,161,0,119,0.0,L2CHARV1,0.05251,24,0.971173,0.0288275,0,0,0.0,5,0,0,0.002188,0,0,40,668.127281,768,0.638159,768,768,768,0.869957,0,0
0,31861,0,0.0,0,2668,4716,1609,0.565734,1609,0,0,0,0.0,0,0,4716,0,0.0,0,0,0,0,0.0,0,117,31861,76,0.003672,76,0,4716,0,0.0,0,171722,0,0,31744,0,0.0,405.301988,768,0.0,512,512,512,0.527737,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.620136,64,0.015205,64,0,1,0.025315,65536,2048,0,0,1.89801,64,0.027352,64,0,0,0.029656,0.471011,64,0.000687,64,0,0,0.00736,2927,4975,0,0.588342,0,5,0.033776,4,0.0,1,0,0,0.008444,0.0,192,0.0,0,0,0,0.0,0.831973,32,0.831973,32,0.015711,32,0,0,0.025999,0.015711,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025999,0.0,32,0.0,0,0,0,0.0,4.603603,192,0.0,1.0,0,0.0,1,1,1,0.0,385.005859,0,0.0,753,390,488,0.0,386.005859,0,0.0,754,391,489,0.0,164,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.603603,768,0.0,164,0,0,0.005994,0.023977,1.68035,768,0.0,64,0,0,0.002188,32.283167,0,0.0,1460,35252,0,0.041416,0,161,0,119,0.0,L2CHARV1,0.052511,24,0.971782,0.0282178,0,0,0.0,5,0,0,0.002188,0,0,41,667.363896,768,0.63795,768,768,768,0.868963,0,0
0,31753,0,0.0,0,2616,4664,1573,0.560892,1573,0,0,0,0.0,0,0,4664,0,0.0,0,0,0,0,0.0,0,9,31753,7,0.000283,7,0,4664,0,0.0,0,171722,0,0,31744,0,0.0,405.362307,768,0.0,512,512,512,0.527816,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.51093,64,0.014704,64,0,1,0.023608,65536,2048,0,0,1.872963,64,0.027119,64,0,0,0.029265,0.513336,64,5.8e-05,64,0,0,0.008021,2903,4951,0,0.586346,0,5,0.033956,4,0.0,1,0,0,0.008489,0.0,192,0.0,0,0,0,0.0,0.818381,32,0.818381,32,0.015333,32,0,0,0.025574,0.015333,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025574,0.0,32,0.0,0,0,0,0.0,4.576734,192,0.0,1.0,0,0.0,1,1,1,0.0,382.75293,0,0.0,916,389,493,0.0,383.75293,0,0.0,917,390,494,0.0,161,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.576734,768,0.0,161,0,0,0.005959,0.023837,1.685614,768,0.0,67,0,0,0.002195,32.248879,0,0.0,1391,35183,0,0.039536,0,161,0,119,0.0,L2CHARV1,0.052675,24,0.971531,0.0284686,0,0,0.0,5,0,0,0.002195,0,0,42,668.118342,768,0.638183,768,768,768,0.869946,0,0
0,31784,0,0.0,0,2589,4637,1560,0.558335,1560,0,0,0,0.0,0,0,4637,0,0.0,0,0,0,0,0.0,0,40,31784,31,0.001258,31,0,4637,0,0.0,0,171722,0,0,31744,0,0.0,405.372148,768,0.0,512,512,512,0.527828,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.51913,64,0.013714,64,0,1,0.023736,65536,2048,0,0,1.881104,64,0.027347,64,0,0,0.029392,0.528168,64,0.000239,64,0,0,0.008253,2929,4977,0,0.588507,0,5,0.033845,4,0.0,1,0,0,0.008461,0.0,192,0.0,0,0,0,0.0,0.821986,32,0.821986,32,0.015263,32,0,0,0.025687,0.015263,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025687,0.0,32,0.0,0,0,0,0.0,4.587496,192,0.0,1.0,0,0.0,1,1,1,0.0,383.655273,0,0.0,1076,388,491,0.0,384.655273,0,0.0,1077,389,492,0.0,163,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.587496,768,0.0,163,0,0,0.005973,0.023893,1.689172,768,0.0,66,0,0,0.002199,32.226343,0,0.0,1366,35158,0,0.038853,0,161,0,118,0.0,L2CHARV1,0.052787,24,0.971563,0.028437,0,0,0.0,5,0,0,0.002199,0,0,43,667.389653,768,0.638002,768,768,768,0.868997,0,0
0,31857,0,0.0,0,2638,4686,1590,0.562953,1590,0,0,0,0.0,0,0,4686,0,0.0,0,0,0,0,0.0,0,113,31857,84,0.003547,84,0,4686,0,0.0,0,171722,0,0,31744,0,0.0,405.341995,768,0.0,512,512,512,0.527789,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.625674,64,0.015205,64,0,1,0.025401,65536,2048,0,0,1.864589,64,0.027073,64,0,0,0.029134,0.443601,64,0.00067,64,0,0,0.006931,2897,4945,0,0.585844,0,5,0.033834,4,0.0,1,0,0,0.008458,0.0,192,0.0,0,0,0,0.0,0.823942,32,0.823942,32,0.015467,32,0,0,0.025748,0.015467,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025748,0.0,32,0.0,0,0,0,0.0,4.572448,192,0.0,1.0,0,0.0,1,1,1,0.0,382.393555,0,0.0,870,390,480,0.0,383.393555,0,0.0,871,391,481,0.0,162,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.572448,768,0.0,162,0,0,0.005954,0.023815,1.676564,768,0.0,65,0,0,0.002183,32.269855,0,0.0,1453,35245,0,0.041226,0,161,0,118,0.0,L2CHARV1,0.052393,24,0.971561,0.0284388,0,0,0.0,5,0,0,0.002183,0,0,44,668.114155,768,0.638258,768,768,768,0.86994,0,0
0,31935,0,0.0,0,2610,4658,1572,0.560326,1572,0,0,0,0.0,0,0,4658,0,0.0,0,0,0,0,0.0,0,191,31935,133,0.005981,133,0,4658,0,0.0,0,171722,0,0,31744,0,0.0,405.313117,768,0.0,512,512,512,0.527751,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.668505,64,0.015677,64,0,1,0.02607,65536,2048,0,0,1.875659,64,0.027218,64,0,0,0.029307,0.368031,64,0.001112,64,0,0,0.00575,2912,4960,0,0.587097,0,5,0.033898,4,0.0,1,0,0,0.008474,0.0,192,0.0,0,0,0,0.0,0.824426,32,0.824426,32,0.015345,32,0,0,0.025763,0.015345,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025763,0.0,32,0.0,0,0,0,0.0,4.580025,192,0.0,1.0,0,0.0,1,1,1,0.0,383.028809,0,0.0,633,390,482,0.0,384.028809,0,0.0,634,391,483,0.0,164,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.580025,768,0.0,164,0,0,0.005964,0.023854,1.670252,768,0.0,67,0,0,0.002175,32.303147,0,0.0,1519,35311,0,0.043018,0,161,0,118,0.0,L2CHARV1,0.052195,24,0.971486,0.0285141,0,0,0.0,5,0,0,0.002175,0,0,45,667.396728,768,0.638089,768,768,768,0.869006,0,0
0,31933,0,0.0,0,2605,4653,1566,0.559854,1566,0,0,0,0.0,0,0,4653,0,0.0,0,0,0,0,0.0,0,189,31933,133,0.005919,133,0,4653,0,0.0,0,171722,0,0,31744,0,0.0,405.300288,768,0.0,512,512,512,0.527735,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.703422,64,0.015356,64,0,1,0.026616,65536,2048,0,0,1.863197,64,0.026898,64,0,0,0.029112,0.338326,64,0.001101,64,0,0,0.005286,2881,4929,0,0.5845,0,5,0.03377,4,0.0,1,0,0,0.008442,0.0,192,0.0,0,0,0,0.0,0.814008,32,0.814008,32,0.015257,32,0,0,0.025438,0.015257,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025438,0.0,32,0.0,0,0,0,0.0,4.575069,192,0.0,1.0,0,0.0,1,1,1,0.0,382.613281,0,0.0,997,389,498,0.0,383.613281,0,0.0,998,390,499,0.0,164,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.575069,768,0.0,164,0,0,0.005957,0.023828,1.678405,768,0.0,67,0,0,0.002185,32.277897,0,0.0,1507,35299,0,0.042692,0,161,0,119,0.0,L2CHARV1,0.05245,24,0.971811,0.0281891,0,0,0.0,5,0,0,0.002185,0,0,46,668.131992,768,0.638229,768,768,768,0.869964,0,0
0,31866,0,0.0,0,2609,4657,1570,0.560232,1570,0,0,0,0.0,0,0,4657,0,0.0,0,0,0,0,0.0,0,122,31866,87,0.003829,87,0,4657,0,0.0,0,171722,0,0,31744,0,0.0,405.336026,768,0.0,512,512,512,0.527781,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.614645,64,0.015164,64,0,1,0.025229,65536,2048,0,0,1.855068,64,0.026921,64,0,0,0.028985,0.446262,64,0.000722,64,0,0,0.006973,2883,4931,0,0.584668,0,5,0.03381,4,0.0,1,0,0,0.008453,0.0,192,0.0,0,0,0,0.0,0.814846,32,0.814846,32,0.015292,32,0,0,0.025464,0.015292,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025464,0.0,32,0.0,0,0,0,0.0,4.533345,192,0.0,1.0,0,0.0,1,1,1,0.0,379.114746,0,0.0,635,388,485,0.0,380.114746,0,0.0,636,389,486,0.0,164,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.533345,768,0.0,164,0,0,0.005903,0.023611,1.659438,768,0.0,65,0,0,0.002161,32.261475,0,0.0,1450,35242,0,0.041144,0,161,0,118,0.0,L2CHARV1,0.051857,24,0.971907,0.028093,0,0,0.0,5,0,0,0.002161,0,0,47,667.398854,768,0.638107,768,768,768,0.869009,0,0
0,31933,0,0.0,0,2615,4663,1576,0.560798,1576,0,0,0,0.0,0,0,4663,0,0.0,0,0,0,0,0.0,0,189,31933,132,0.005919,132,0,4663,0,0.0,0,171722,0,0,31744,0,0.0,405.231811,768,0.0,512,512,512,0.527646,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.686464,64,0.015607,64,0,1,0.026351,65536,2048,0,0,1.894271,64,0.027364,64,0,0,0.029598,0.350054,64,0.001101,64,0,0,0.00547,2927,4975,0,0.588342,0,5,0.033723,4,0.0,1,0,0,0.008431,0.0,192,0.0,0,0,0,0.0,0.82566,32,0.82566,32,0.015432,32,0,0,0.025802,0.015432,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025802,0.0,32,0.0,0,0,0,0.0,4.59081,192,0.0,1.0,0,0.0,1,1,1,0.0,383.933105,0,0.0,613,390,484,0.0,384.933105,0,0.0,614,391,485,0.0,162,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.59081,768,0.0,162,0,0,0.005978,0.02391,1.679657,768,0.0,65,0,0,0.002187,32.299548,0,0.0,1520,35312,0,0.043045,0,161,0,119,0.0,L2CHARV1,0.052489,24,0.971577,0.0284235,0,0,0.0,5,0,0,0.002187,0,0,48,668.098333,768,0.638025,768,768,768,0.86992,0,0
0,31932,0,0.0,0,2595,4643,1562,0.558906,1562,0,0,0,0.0,0,0,4643,0,0.0,0,0,0,0,0.0,0,188,31932,133,0.005888,133,0,4643,0,0.0,0,171722,0,0,31744,0,0.0,405.281251,768,0.0,512,512,512,0.52771,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.660049,64,0.015496,64,0,1,0.025938,65536,2048,0,0,1.871094,64,0.026892,64,0,0,0.029236,0.364904,64,0.001095,64,0,0,0.005702,2877,4925,0,0.584162,0,5,0.03384,4,0.0,1,0,0,0.00846,0.0,192,0.0,0,0,0,0.0,0.814008,32,0.814008,32,0.015228,32,0,0,0.025438,0.015228,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025438,0.0,32,0.0,0,0,0,0.0,4.579978,192,0.0,1.0,0,0.0,1,1,1,0.0,383.024902,0,0.0,1140,390,486,0.0,384.024902,0,0.0,1141,391,487,0.0,164,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.579978,768,0.0,164,0,0,0.005964,0.023854,1.676064,768,0.0,65,0,0,0.002182,32.302524,0,0.0,1509,35301,0,0.042747,0,161,0,120,0.0,L2CHARV1,0.052377,24,0.971401,0.0285987,0,0,0.0,5,0,0,0.002182,0,0,49,667.397806,768,0.638154,768,768,768,0.869008,0,0
0,31850,0,0.0,0,2632,4680,1586,0.562393,1586,0,0,0,0.0,0,0,4680,0,0.0,0,0,0,0,0.0,0,106,31850,79,0.003328,79,0,4680,0,0.0,0,171722,0,0,31744,0,0.0,405.278322,768,0.0,512,512,512,0.527706,0,2048,0,0,0,0,0,0,2048,0,0.0,0,0,0,0.0,64,0.0,0,0,0,0.0,0,0.0,2048,0,0.0,0,1.60439,64,0.01517,64,0,1,0.025069,65536,2048,0,0,1.880935,64,0.027376,64,0,0,0.02939,0.408463,64,0.000623,64,0,0,0.006382,2931,4979,0,0.588672,0,5,0.033717,4,0.0,1,0,0,0.008429,0.0,192,0.0,0,0,0,0.0,0.825544,32,0.825544,32,0.015479,32,0,0,0.025798,0.015479,32,0.0,32,0.0,0,0,0,0.0,0,0,0.025798,0.0,32,0.0,0,0,0,0.0,4.564767,192,0.0,1.0,0,0.0,1,1,1,0.0,381.749512,0,0.0,860,389,485,0.0,382.749512,0,0.0,861,390,486,0.0,161,0,0,0.011926,192,0.0,1,0,0,6.2e-05,0,2048,0,0.0,0,4.564767,768,0.0,161,0,0,0.005944,0.023775,1.673892,768,0.0,66,0,0,0.00218,32.27852,0,0.0,1459,35251,0,0.041389,0,161,0,120,0.0,L2CHARV1,0.052309,24,0.971791,0.0282087,0,0,0.0,5,0,0,0.00218,0,0,50,668.105083,768,0.638089,768,768,768,0.869928,0,0
