target	run_id	static_index	occurrence	classification	opcode	sass	access_kind	width_classification	width_bytes	active_lane_events	start_unique_va	start_4k_pages	start_64k_pages	start_2m_pages	start_128b_lines	exact_touched_4k_pages	exact_touched_64k_pages	exact_touched_2m_pages	exact_touched_128b_lines	static_set_sha	trace_sha	address_context_sha
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	8	0	ZERO_EXECUTION_PROVEN	LDG.E	@P2 LDG.E R209, [R4.64] ;	READ	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	a5525e574529b7aeb8f68bd1e584569f5cd335d6a308c4366a27089455b38f1c	3e6f6a689448f7319eac1e2621a657f24013e93d11e11059389a6f7e42a05cf3
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4110	0	EXECUTED_SHARD	STG.E	@!P5 STG.E [R42.64], R36 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		28672	28672	112	7	1	1792	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	a5ba9acdf9cc2df0be7392bef694e337d13540e85523d6268fdc139b17302c12	234f60ff2f2e3f34cfd134793dc9eae0239407ebbd0295ecf60b73f84c098365
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4112	0	EXECUTED_SHARD	STG.E	@!P4 STG.E [R42.64+0x20], R37 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		28672	28672	112	7	1	1792	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	4a185a00093ba38b7548e853a1459befc778dbc9032a55bc3663766c625aa759	6c998cd0cd154e7bdcecec5797f36e3667651067dc7312ca1f07282b8c92e54a
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4113	0	EXECUTED_SHARD	STG.E	@!P3 STG.E [R42.64+0x100], R38 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		28672	28672	112	7	1	1792	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	4b2104f0ba95b25f6055c9b49cf06c7809cf31110d5a473c2f4016ecef0b3e7c	e341099a940293bd088099d66ed1ff5bf2226490bed5622e8dbeaad9ddc58b51
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4114	0	EXECUTED_SHARD	STG.E	@!P2 STG.E [R2.64], R39 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		28672	28672	112	7	1	1792	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	957fa132243431ea636989bfb95a5a8d8aa8e5ff258d40e8e7f188a5a60bb6e3	9decf71d798dc14ef61b96943b8e59d69953c1f425df9757ff20db7b886a3309
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4125	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R36.64], R32 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	64	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	1fa796c3973dbd099138bb025787464a2af97412579d96a66ea707cae9e67af1	cfd465617e6f67f42dad5eb2ef5ccaf0a51fb0a53e7c6a08e8c51570b036b553
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4128	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R44.64], R28 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	96	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	21a1db7a23c0db4c3d2cc1db51fe8042b1a96d34223ff71bbf93104a1d6510f2	c5d91e03156414ddf06f1dafa64bc6a64bb1150d740b60f8d1999dc1c7d66a89
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4131	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R42.64], R24 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	96	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	6a7f43e06baaf3195b15f797f19606b5397dfa0af77bfcbdbfc461a9202b61c2	753a2a62ee0226eb146035a5969584d717ddbb321abd111123f92527f4cdc54e
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4134	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R40.64], R20 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	96	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	0d02a1bf0a46a4f5bd2b6991c14623fd4db266ff776c503675b2d506fef8060e	93dceea2310f5fd6c4e9315fc959a9ebc9fabde7528cfb2a3043c2ee230bef1b
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4137	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R38.64], R16 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	96	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	7d7423bd5353f89bade4fe04fc490622ac7a156bd8e97aa3f40b09f2674ed6be	e2397bee9a112a08a6fc34f955d3e3cd1df0338f347f549ef94ad297c079b550
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4140	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R2.64], R12 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	96	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	92f16529d0bf0f7b98780a5440a2dd36cf2b3dd2a562c7a1c13f94d7e65d001b	ecfb3ada5243689751b9cf878e6e6c61ead83af8b6aeb9547a5d9ba831fd6c8c
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4143	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R46.64], R8 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	96	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	826a42f5e452459708c976300f8dc579c39b57ad2a06ccaa84415e0b65a769dd	9c186f33d6c123397aea9495dca47cc0e4331b221c382e78a6308f6e5cf50d17
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4145	0	EXECUTED_SHARD	STG.E.128	STG.E.128 [R48.64], R4 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		114688	114688	448	64	7	14336	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	a1fa39c11ea99e5850889d8a86436b40b00b0cb307b57a6ce164c4fef7050e0a	4f875407d23879d196b46e043f7104dd644653cab892f4ade9856fd0d5b2b2c4
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4192	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R6.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	51e015fa482fb0ca417592bf3fa7afb7ec494b567ccdde9d2e73ed24e76dcfb8	56bf8ed8503788bbeb7ae47d77f6997604ebec5f67d6147fed91502d1ae5c77b
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4195	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R4.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	0947fceff9f214105a86e4985f20d80074422ce6f30ce6fe48bc3a387eb50ebc	4c9c227c32e6066259ae14a04e3adbd0c52dc74bff3f63e744e31c112ba332c4
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4199	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R12.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	684a27e6d7314c7d13c38cbbbb2f96be8fe453fa434dcd6c7c103faeea3dcb10	675170347d1408a85ba8f80cfdbb339ed513cba9b28e408d0d9a302542f82c27
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4203	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R16.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	94c0156703926c2188f7b6456076bd667b74eec5e7d7ccf70db80302686a3973	d265bd915387b48d105a375f95a746a1fb9820a8a12ed564b71ae3249942adc1
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4207	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R14.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	ccc2bdc6d61a26d38c7c75e093e865984fd972ccab71b9cb8783927804e39f27	2bdfcd5a0f8c45e2c05afcb79ebac929520521a963379522e9b558cc4637f8f3
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4211	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R20.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	dc578c4cbc3f513303a4c824cb25392d0884d2d48c6f2df231823b13339a156d	bf217e123898168d59777b7b03410192836660ed353b6253f0a7b375dcd54eed
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4217	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R22.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	5097ddcad1bce9efbe4581aa11f6fbe28d42cc4825672db58ba4a28a8da7d78f	e609759c973c7d5a5978a6c57b54e3d30458e069c7ee218d77c9933acbf4b085
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4226	0	ZERO_EXECUTION_PROVEN	STG.E.128	STG.E.128 [R18.64], RZ ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	fd9e40410d6ec4f3e203b70fa8716fbca2d961240f759a49dae10c9424ce63a9	77874b4b0087a665f2eb0045e4ae3ced4b85b405d1d265d71729ea299db7bee3
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4230	0	ZERO_EXECUTION_PROVEN	STG.E	@!P4 STG.E [R10.64+0x80], R17 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	22e80e02afb84302dc0e432d1a8d5b052b2de47fc5632dd38d22cb0ba30d739e	61fc2009b3fafeef609016e699ae620f9d6819ae130ab54fae2c2ce56660a93c
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4232	0	ZERO_EXECUTION_PROVEN	STG.E	@!P5 STG.E [R10.64+0x40], R27 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	65a97afe0b748a4767346daceb91c5e4de82adca24df1212ce9653b016b7495a	baa82aaec970e94735e7fdeeec3d812d05a05c5b68f0ba2e424fabf9384b2acb
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4234	0	ZERO_EXECUTION_PROVEN	STG.E	@!P3 STG.E [R10.64+0xc0], R13 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	e120b26392b3998fd8ebe3f14712a7693391d1497f4f760802dd5bb226b2967f	acb9eb954ff6437834937c53435dfa60f10fbeb7f7bcead940c1f9a7a288becc
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4236	0	ZERO_EXECUTION_PROVEN	STG.E	@!P1 STG.E [R10.64+0x140], R7 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	41fe69e897f190233ba499658e46d5260868d3da06cc0bf76c87e85e2f107af1	a4cdb22257de3caeb57f8aa9ea1f2c6b811b67cfbb5e984a7dbee09ec0c0cdb5
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4237	0	ZERO_EXECUTION_PROVEN	STG.E	@!P0 STG.E [R10.64], R25 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	5948cbadbe41c0d5300e843c3ef9137f7a4b0342eb73c8d471debadccbcc2920	2421b27ee9a123e8b9f8eb923e9efc5f3eea3ff51f44226f5d762395cd81cbce
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4241	0	ZERO_EXECUTION_PROVEN	STG.E	@!P2 STG.E [R10.64+0x100], R9 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	97de415a56bdbbfd6a5427ef06feae95ad08e409d5b50017ae57d792ee89896c	4121dddc90aeacd3945ff20bd2d399971779dbda44eb1a6a9f5403ae1d543f81
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4243	0	ZERO_EXECUTION_PROVEN	STG.E	@!P0 STG.E [R10.64+0x180], R5 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	a70ec2cca00f7c661a6a208f3691d5d987c38de860293dcbd1a6ed3e600654b9	eb94130189399bdede7d8c563bf0dcf33368cb157b68bbb0fbc898ae170a70d3
Q05_S3_PREFILL_ATTN_DIRECT	C16R_qwen25-05b_s3-text_prefill_nvbit-warp-mref-shard_s3-attention_20260915T081217Z_9796e9f72cfc	4246	0	ZERO_EXECUTION_PROVEN	STG.E	STG.E [R10.64+0x1c0], R3 ;	DIRECT_SEE_V4	WIDTH_UNKNOWN		0	0	0	0	0	0	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	WIDTH_UNKNOWN	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	7e743e4ba8512f5b0fd9907130bdc0893478420d16024d07fadb70d04970531b	88f8957246e007b1c5ec8a6cc549ae4cca3b6da63ed46b302122a6cf9c6db0ba
